みさ bring
みし brisk
みす broccoli
みせ broken
みそ bronze
みた broom
みち brother
みつ brown
みて brush
みと bubble
みな buddy
みに budget
みぬ buffalo
みね build
みの bulb
みは bulk
みひ bullet
みふ bundle
みへ bunker
みほ burden
みま burger
みみ burst
みむ bus
みめ business
みも busy
みや butter
みゆ buyer
みよ buzz
みら cabbage
みり cabin
みる cable
みれ cactus
みろ cage
みわ cake
みを call
みん calm
みが camera
みぎ camp
みぐ can
みげ canal
みご cancel
みざ candy
みじ cannon
みず canoe
みぜ canvas
みぞ canyon
みだ capable
みで capital
みど captain
みば car
みび carbon
みぶ card
みべ cargo
みぼ carpet
みぱ carry
みぴ cart
みぷ case
みぺ cash
みぽ casino
みっ castle
みゃ casual
みゅ cat
みょ catalog
むあ catch
むい category
むう cattle
むえ caught
むお cause
むか caution
むき cave
むく ceiling
むけ celery
むこ cement
むさ census
むし century
むす cereal
むせ certain
むそ chair
むた chalk
むち champion
むつ change
むて chaos
むと chapter
むな charge
むに chase
むぬ chat
むね cheap
むの check
むは cheese
むひ chef
むふ cherry
むへ chest
むほ chicken
むま chief
むみ child
むむ chimney
むめ choice
むも choose
むや chronic
むゆ chuckle
むよ chunk
むら churn
むり cigar
むる cinnamon
むれ circle
むろ citizen
むわ city
むを civil
むん claim
むが clap
むぎ clarify
むぐ claw
むげ clay
むご clean
むざ clerk
むじ clever
むず click
むぜ client
むぞ cliff
むだ climb
むで clinic
むど clip
むば clock
むび clog
むぶ close
むべ cloth
むぼ cloud
むぱ clown
むぴ club
むぷ clump
むぺ cluster
むぽ clutch
むっ coach
むゃ coast
むゅ coconut
むょ code
めあ coffee
めい coil
めう coin
めえ collect
めお color
めか column
めき combine
めく come
めけ comfort
めこ comic
めさ common
めし company
めす concert
めせ conduct
めそ confirm
めた congress
めち connect
めつ consider
めて control
めと convince
めな cook
めに cool
めぬ copper
めね copy
めの coral
めは core
めひ corn
めふ correct
めへ cost
めほ cotton
めま couch
めみ country
めむ couple
めめ course
めも cousin
めや cover
めゆ coyote
めよ crack
めら cradle
めり craft
める cram
めれ crane
めろ crash
めわ crater
めを crawl
めん crazy
めが cream
めぎ credit
めぐ creek
めげ crew
めご cricket
めざ crime
めじ crisp
めず critic
めぜ crop
めぞ cross
めだ crouch
めで crowd
めど crucial
めば cruel
めび cruise
めぶ crumble
めべ crunch
めぼ crush
めぱ cry
めぴ crystal
めぷ cube
めぺ culture
めぽ cup
めっ cupboard
めゃ curious
めゅ current
めょ curtain
もあ curve
もい cushion
もう custom
もえ cute
もお cycle
もか dad
もき damage
もく damp
もけ dance
もこ danger
もさ daring
もし dash
もす daughter
もせ dawn
もそ day
もた deal
もち debate
もつ debris
もて decade
もと december
もな decide
もに decline
もぬ decorate
もね decrease
もの deer
もは defense
もひ define
もふ defy
もへ degree
もほ delay
もま deliver
もみ demand
もむ demise
もめ denial
もも dentist
もや deny
もゆ depart
もよ depend
もら deposit
もり depth
もる deputy
もれ derive
もろ describe
もわ desert
もを design
もん desk
もが despair
もぎ destroy
もぐ detail
もげ detect
もご develop
もざ device
もじ devote
もず diagram
もぜ dial
もぞ diamond
もだ diary
もで dice
もど diesel
もば diet
もび differ
もぶ digital
もべ dignity
もぼ dilemma
もぱ dinner
もぴ dinosaur
もぷ direct
もぺ dirt
もぽ disagree
もっ discover
もゃ disease
もゅ dish
もょ dismiss
やあ disorder
やい display
やう distance
やえ divert
やお divide
やか divorce
やき dizzy
やく doctor
やけ document
やこ dog
やさ doll
やし dolphin
やす domain
やせ donate
やそ donkey
やた donor
やち door
やつ dose
やて double
やと dove
やな draft
やに dragon
やぬ drama
やね drastic
やの draw
やは dream
やひ dress
やふ drift
やへ drill
やほ drink
やま drip
やみ drive
やむ drop
やめ drum
やも dry
やや duck
やゆ dumb
やよ dune
やら during
やり dust
やる dutch
やれ duty
やろ dwarf
やわ dynamic
やを eager
やん eagle
やが early
やぎ earn
やぐ earth
やげ easily
やご east
やざ easy
やじ echo
やず ecology
やぜ economy
やぞ edge
やだ edit
やで educate
やど effort
やば egg
やび eight
やぶ either
やべ elbow
やぼ elder
やぱ electric
やぴ elegant
やぷ element
やぺ elephant
やぽ elevator
やっ elite
やゃ else
やゅ embark
やょ embody
ゆあ embrace
ゆい emerge
ゆう emotion
ゆえ employ
ゆお empower
ゆか empty
ゆき enable
ゆく enact
ゆけ end
ゆこ endless
ゆさ endorse
ゆし enemy
ゆす energy
ゆせ enforce
ゆそ engage
ゆた engine
ゆち enhance
ゆつ enjoy
ゆて enlist
ゆと enough
ゆな enrich
ゆに enroll
ゆぬ ensure
ゆね enter
ゆの entire
ゆは entry
ゆひ envelope
ゆふ episode
ゆへ equal
ゆほ equip
ゆま era
ゆみ erase
ゆむ erode
ゆめ erosion
ゆも error
ゆや erupt
ゆゆ escape
ゆよ essay
ゆら essence
ゆり estate
ゆる eternal
ゆれ ethics
ゆろ evidence
ゆわ evil
ゆを evoke
ゆん evolve
ゆが exact
ゆぎ example
ゆぐ excess
ゆげ exchange
ゆご excite
ゆざ exclude
ゆじ excuse
ゆず execute
ゆぜ exercise
ゆぞ exhaust
ゆだ exhibit
ゆで exile
ゆど exist
ゆば exit
ゆび exotic
ゆぶ expand
ゆべ expect
ゆぼ expire
ゆぱ explain
ゆぴ expose
ゆぷ express
ゆぺ extend
ゆぽ extra
ゆっ eye
ゆゃ eyebrow
ゆゅ fabric
ゆょ face
よあ faculty
よい fade
よう faint
よえ faith
よお fall
よか false
よき fame
よく family
よけ famous
よこ fan
よさ fancy
よし fantasy
よす farm
よせ fashion
よそ fat
よた fatal
よち father
よつ fatigue
よて fault
よと favorite
よな feature
よに february
よぬ federal
よね fee
よの feed
よは feel
よひ female
よふ fence
よへ festival
よほ fetch
よま fever
よみ few
よむ fiber
よめ fiction
よも field
よや figure
よゆ file
よよ film
よら filter
より final
よる find
よれ fine
よろ finger
よわ finish
よを fire
よん firm
よが first
よぎ fiscal
よぐ fish
よげ fit
よご fitness
よざ fix
よじ flag
よず flame
よぜ flash
よぞ flat
よだ flavor
よで flee
よど flight
よば flip
よび float
よぶ flock
よべ floor
よぼ flower
よぱ fluid
よぴ flush
よぷ fly
よぺ foam
よぽ focus
よっ fog
よゃ foil
よゅ fold
よょ follow
らあ food
らい foot
らう force
らえ forest
らお forget
らか fork
らき fortune
らく forum
らけ forward
らこ fossil
らさ foster
らし found
らす fox
らせ fragile
らそ frame
らた frequent
らち fresh
らつ friend
らて fringe
らと frog
らな front
らに frost
らぬ frown
らね frozen
らの fruit
らは fuel
らひ fun
らふ funny
らへ furnace
らほ fury
らま future
らみ gadget
らむ gain
らめ galaxy
らも gallery
らや game
らゆ gap
らよ garage
らら garbage
らり garden
らる garlic
られ garment
らろ gas
らわ gasp
らを gate
らん gather
らが gauge
らぎ gaze
らぐ general
らげ genius
らご genre
らざ gentle
らじ genuine
らず gesture
らぜ ghost
らぞ giant
らだ gift
らで giggle
らど ginger
らば giraffe
らび girl
らぶ give
らべ glad
らぼ glance
らぱ glare
らぴ glass
らぷ glide
らぺ glimpse
らぽ globe
らっ gloom
らゃ glory
らゅ glove
らょ glow
りあ glue
りい goat
りう goddess
りえ gold
りお good
りか goose
りき gorilla
りく gospel
りけ gossip
りこ govern
りさ gown
りし grab
りす grace
りせ grain
りそ grant
りた grape
りち grass
りつ gravity
りて great
りと green
りな grid
りに grief
りぬ grit
りね grocery
りの group
りは grow
りひ grunt
りふ guard
りへ guess
りほ guide
りま guilt
りみ guitar
りむ gun
りめ gym
りも habit
りや hair
りゆ half
りよ hammer
りら hamster
りり hand
りる happy
りれ harbor
りろ hard
りわ harsh
りを harvest
りん hat
りが have
りぎ hawk
りぐ hazard
りげ head
りご health
りざ heart
りじ heavy
りず hedgehog
りぜ height
りぞ hello
りだ helmet
りで help
りど hen
りば hero
りび hidden
りぶ high
りべ hill
りぼ hint
りぱ hip
りぴ hire
りぷ history
りぺ hobby
りぽ hockey
りっ hold
りゃ hole
りゅ holiday
りょ hollow
るあ home
るい honey
るう hood
るえ hope
るお horn
るか horror
るき horse
るく hospital
るけ host
るこ hotel
るさ hour
るし hover
るす hub
るせ huge
るそ human
るた humble
るち humor
るつ hundred
るて hungry
ると hunt
るな hurdle
るに hurry
るぬ hurt
るね husband
るの hybrid
るは ice
るひ icon
るふ idea
るへ identify
るほ idle
るま ignore
るみ ill
るむ illegal
るめ illness
るも image
るや imitate
るゆ immense
るよ immune
るら impact
るり impose
るる improve
るれ impulse
るろ inch
るわ include
るを income
るん increase
るが index
るぎ indicate
るぐ indoor
るげ industry
るご infant
るざ inflict
るじ inform
るず inhale
るぜ inherit
るぞ initial
るだ inject
るで injury
るど inmate
るば inner
るび innocent
るぶ input
るべ inquiry
るぼ insane
るぱ insect
るぴ inside
るぷ inspire
るぺ install
るぽ intact
るっ interest
るゃ into
るゅ invest
るょ invite
れあ involve
れい iron
れう island
れえ isolate
れお issue
れか item
れき ivory
れく jacket
れけ jaguar
れこ jar
れさ jazz
れし jealous
れす jeans
れせ jelly
れそ jewel
れた job
れち join
れつ joke
れて journey
れと joy
れな judge
れに juice
れぬ jump
れね jungle
れの junior
れは junk
れひ just
れふ kangaroo
れへ keen
れほ keep
れま ketchup
れみ key
れむ kick
れめ kid
れも kidney
れや kind
れゆ kingdom
れよ kiss
れら kit
れり kitchen
れる kite
れれ kitten
れろ kiwi
れわ knee
れを knife
れん knock
れが know
れぎ lab
れぐ label
れげ labor
れご ladder
れざ lady
れじ lake
れず lamp
れぜ language
れぞ laptop
れだ large
れで later
れど latin
れば laugh
れび laundry
れぶ lava
れべ law
れぼ lawn
れぱ lawsuit
れぴ layer
れぷ lazy
れぺ leader
れぽ leaf
れっ learn
れゃ leave
れゅ lecture
れょ left
ろあ leg
ろい legal
ろう legend
ろえ leisure
ろお lemon
ろか lend
ろき length
ろく lens
ろけ leopard
ろこ lesson
ろさ letter
ろし level
ろす liar
ろせ liberty
ろそ library
ろた license
ろち life
ろつ lift
ろて light
ろと like
ろな limb
ろに limit
ろぬ link
ろね lion
ろの liquid
ろは list
ろひ little
ろふ live
ろへ lizard
ろほ load
ろま loan
ろみ lobster
ろむ local
ろめ lock
ろも logic
ろや lonely
ろゆ long
ろよ loop
ろら lottery
ろり loud
ろる lounge
ろれ love
ろろ loyal
ろわ lucky
ろを luggage
ろん lumber
ろが lunar
ろぎ lunch
ろぐ luxury
ろげ lyrics
ろご machine
ろざ mad
ろじ magic
ろず magnet
ろぜ maid
ろぞ mail
ろだ main
ろで major
ろど make
ろば mammal
ろび man
ろぶ manage
ろべ mandate
ろぼ mango
ろぱ mansion
ろぴ manual
ろぷ maple
ろぺ marble
ろぽ march
ろっ margin
ろゃ marine
ろゅ market
ろょ marriage
わあ mask
わい mass
わう master
わえ match
わお material
わか math
わき matrix
わく matter
わけ maximum
わこ maze
わさ meadow
わし mean
わす measure
わせ meat
わそ mechanic
わた medal
わち media
わつ melody
わて melt
わと member
わな memory
わに mention
わぬ menu
わね mercy
わの merge
わは merit
わひ merry
わふ mesh
わへ message
わほ metal
わま method
わみ middle
わむ midnight
わめ milk
わも million
わや mimic
わゆ mind
わよ minimum
わら minor
わり minute
わる miracle
われ mirror
わろ misery
わわ miss
わを mistake
わん mix
わが mixed
わぎ mixture
わぐ mobile
わげ model
わご modify
わざ mom
わじ moment
わず monitor
わぜ monkey
わぞ monster
わだ month
わで moon
わど moral
わば more
わび morning
わぶ mosquito
わべ mother
わぼ motion
わぱ motor
わぴ mountain
わぷ mouse
わぺ move
わぽ movie
わっ much
わゃ muffin
わゅ mule
わょ multiply
をあ muscle
をい museum
をう mushroom
をえ music
をお must
をか mutual
をき myself
をく mystery
をけ myth
をこ naive
をさ name
をし napkin
をす narrow
をせ nasty
をそ nation
をた nature
をち near
をつ neck
をて need
をと negative
をな neglect
をに neither
をぬ nephew
をね nerve
をの nest
をは net
をひ network
をふ neutral
をへ never
をほ news
をま next
をみ nice
をむ night
をめ noble
をも noise
をや nominee
をゆ noodle
をよ normal
をら north
をり nose
をる notable
をれ note
をろ nothing
をわ notice
をを novel
をん now
をが nuclear
をぎ number
をぐ nurse
をげ nut
をご oak
をざ obey
をじ object
をず oblige
をぜ obscure
をぞ observe
をだ obtain
をで obvious
をど occur
をば ocean
をび october
をぶ odor
をべ off
をぼ offer
をぱ office
をぴ often
をぷ oil
をぺ okay
をぽ old
をっ olive
をゃ olympic
をゅ omit
をょ once
んあ one
んい onion
んう online
んえ only
んお open
んか opera
んき opinion
んく oppose
んけ option
んこ orange
んさ orbit
んし orchard
んす order
んせ ordinary
んそ organ
んた orient
んち original
んつ orphan
んて ostrich
んと other
んな outdoor
んに outer
んぬ output
んね outside
んの oval
んは oven
んひ over
んふ own
んへ owner
んほ oxygen
んま oyster
んみ ozone
んむ pact
んめ paddle
んも page
んや pair
んゆ palace
んよ palm
んら panda
んり panel
んる panic
んれ panther
んろ paper
んわ parade
んを parent
んん park
んが parrot
んぎ party
んぐ pass
んげ patch
んご path
んざ patient
んじ patrol
んず pattern
んぜ pause
んぞ pave
んだ payment
んで peace
んど peanut
んば pear
んび peasant
んぶ pelican
んべ pen
んぼ penalty
んぱ pencil
んぴ people
んぷ pepper
んぺ perfect
んぽ permit
んっ person
んゃ pet
んゅ phone
んょ photo
があ phrase
がい physical
がう piano
がえ picnic
がお picture
がか piece
がき pig
がく pigeon
がけ pill
がこ pilot
がさ pink
がし pioneer
がす pipe
がせ pistol
がそ pitch
がた pizza
がち place
がつ planet
がて plastic
がと plate
がな play
がに please
がぬ pledge
がね pluck
がの plug
がは plunge
がひ poem
がふ poet
がへ point
がほ polar
がま pole
がみ police
がむ pond
がめ pony
がも pool
がや popular
がゆ portion
がよ position
がら possible
がり post
がる potato
がれ pottery
がろ poverty
がわ powder
がを power
がん practice
がが praise
がぎ predict
がぐ prefer
がげ prepare
がご present
がざ pretty
がじ prevent
がず price
がぜ pride
がぞ primary
がだ print
がで priority
がど prison
がば private
がび prize
がぶ problem
がべ process
がぼ produce
がぱ profit
がぴ program
がぷ project
がぺ promote
がぽ proof
がっ property
がゃ prosper
がゅ protect
がょ proud
ぎあ provide
ぎい public
ぎう pudding
ぎえ pull
ぎお pulp
ぎか pulse
ぎき pumpkin
ぎく punch
ぎけ pupil
ぎこ puppy
ぎさ purchase
ぎし purity
ぎす purpose
ぎせ purse
ぎそ push
ぎた put
ぎち puzzle
ぎつ pyramid
ぎて quality
ぎと quantum
ぎな quarter
ぎに question
ぎぬ quick
ぎね quit
ぎの quiz
ぎは quote
ぎひ rabbit
ぎふ raccoon
ぎへ race
ぎほ rack
ぎま radar
ぎみ radio
ぎむ rail
ぎめ rain
ぎも raise
ぎや rally
ぎゆ ramp
ぎよ ranch
ぎら random
ぎり range
ぎる rapid
ぎれ rare
ぎろ rate
ぎわ rather
ぎを raven
ぎん raw
ぎが razor
ぎぎ ready
ぎぐ real
ぎげ reason
ぎご rebel
ぎざ rebuild
ぎじ recall
ぎず receive
ぎぜ recipe
ぎぞ record
ぎだ recycle
ぎで reduce
ぎど reflect
ぎば reform
ぎび refuse
ぎぶ region
ぎべ regret
ぎぼ regular
ぎぱ reject
ぎぴ relax
ぎぷ release
ぎぺ relief
ぎぽ rely
ぎっ remain
ぎゃ remember
ぎゅ remind
ぎょ remove
ぐあ render
ぐい renew
ぐう rent
ぐえ reopen
ぐお repair
ぐか repeat
ぐき replace
ぐく report
ぐけ require
ぐこ rescue
ぐさ resemble
ぐし resist
ぐす resource
ぐせ response
ぐそ result
ぐた retire
ぐち retreat
ぐつ return
ぐて reunion
ぐと reveal
ぐな review
ぐに reward
ぐぬ rhythm
ぐね rib
ぐの ribbon
ぐは rice
ぐひ rich
ぐふ ride
ぐへ ridge
ぐほ rifle
ぐま right
ぐみ rigid
ぐむ ring
ぐめ riot
ぐも ripple
ぐや risk
ぐゆ ritual
ぐよ rival
ぐら river
ぐり road
ぐる roast
ぐれ robot
ぐろ robust
ぐわ rocket
ぐを romance
ぐん roof
ぐが rookie
ぐぎ room
ぐぐ rose
ぐげ rotate
ぐご rough
ぐざ round
ぐじ route
ぐず royal
ぐぜ rubber
ぐぞ rude
ぐだ rug
ぐで rule
ぐど run
ぐば runway
ぐび rural
ぐぶ sad
ぐべ saddle
ぐぼ sadness
ぐぱ safe
ぐぴ sail
ぐぷ salad
ぐぺ salmon
ぐぽ salon
ぐっ salt
ぐゃ salute
ぐゅ same
ぐょ sample
げあ sand
げい satisfy
げう satoshi
げえ sauce
げお sausage
げか save
げき say
げく scale
げけ scan
げこ scare
げさ scatter
げし scene
げす scheme
げせ school
げそ science
げた scissors
げち scorpion
げつ scout
げて scrap
げと screen
げな script
げに scrub
げぬ sea
げね search
げの season
げは seat
げひ second
げふ secret
げへ section
げほ security
げま seed
げみ seek
げむ segment
げめ select
げも sell
げや seminar
げゆ senior
げよ sense
げら sentence
げり series
げる service
げれ session
げろ settle
げわ setup
げを seven
げん shadow
げが shaft
げぎ shallow
げぐ share
げげ shed
げご shell
げざ sheriff
げじ shield
げず shift
げぜ shine
げぞ ship
げだ shiver
げで shock
げど shoe
げば shoot
げび shop
げぶ short
げべ shoulder
げぼ shove
げぱ shrimp
げぴ shrug
げぷ shuffle
げぺ shy
げぽ sibling
げっ sick
げゃ side
げゅ siege
げょ sight
ごあ sign
ごい silent
ごう silk
ごえ silly
ごお silver
ごか similar
ごき simple
ごく since
ごけ sing
ごこ siren
ごさ sister
ごし situate
ごす six
ごせ size
ごそ skate
ごた sketch
ごち ski
ごつ skill
ごて skin
ごと skirt
ごな skull
ごに slab
ごぬ slam
ごね sleep
ごの slender
ごは slice
ごひ slide
ごふ slight
ごへ slim
ごほ slogan
ごま slot
ごみ slow
ごむ slush
ごめ small
ごも smart
ごや smile
ごゆ smoke
ごよ smooth
ごら snack
ごり snake
ごる snap
ごれ sniff
ごろ snow
ごわ soap
ごを soccer
ごん social
ごが sock
ごぎ soda
ごぐ soft
ごげ solar
ごご soldier
ござ solid
ごじ solution
ごず solve
ごぜ someone
ごぞ song
ごだ soon
ごで sorry
ごど sort
ごば soul
ごび sound
ごぶ soup
ごべ source
ごぼ south
ごぱ space
ごぴ spare
ごぷ spatial
ごぺ spawn
ごぽ speak
ごっ special
ごゃ speed
ごゅ spell
ごょ spend
ざあ sphere
ざい spice
ざう spider
ざえ spike
ざお spin
ざか spirit
ざき split
ざく spoil
ざけ sponsor
ざこ spoon
ざさ sport
ざし spot
ざす spray
ざせ spread
ざそ spring
ざた spy
ざち square
ざつ squeeze
ざて squirrel
ざと stable
ざな stadium
ざに staff
ざぬ stage
ざね stairs
ざの stamp
ざは stand
ざひ start
ざふ state
ざへ stay
ざほ steak
ざま steel
ざみ stem
ざむ step
ざめ stereo
ざも stick
ざや still
ざゆ sting
ざよ stock
ざら stomach
ざり stone
ざる stool
ざれ story
ざろ stove
ざわ strategy
ざを street
ざん strike
ざが strong
ざぎ struggle
ざぐ student
ざげ stuff
ざご stumble
ざざ style
ざじ subject
ざず submit
ざぜ subway
ざぞ success
ざだ such
ざで sudden
ざど suffer
ざば sugar
ざび suggest
ざぶ suit
ざべ summer
ざぼ sun
ざぱ sunny
ざぴ sunset
ざぷ super
ざぺ supply
ざぽ supreme
ざっ sure
ざゃ surface
ざゅ surge
ざょ surprise
じあ surround
じい survey
じう suspect
じえ sustain
じお swallow
じか swamp
じき swap
じく swarm
じけ swear
じこ sweet
じさ swift
じし swim
じす swing
じせ switch
じそ sword
じた symbol
じち symptom
じつ syrup
じて system
じと table
じな tackle
じに tag
じぬ tail
じね talent
じの talk
じは tank
じひ tape
じふ target
じへ task
じほ taste
じま tattoo
じみ taxi
じむ teach
じめ team
じも tell
じや ten
じゆ tenant
じよ tennis
じら tent
じり term
じる test
じれ text
じろ thank
じわ that
じを theme
じん then
じが theory
じぎ there
じぐ they
じげ thing
じご this
じざ thought
じじ three
じず thrive
じぜ throw
じぞ thumb
じだ thunder
じで ticket
じど tide
じば tiger
じび tilt
じぶ timber
じべ time
じぼ tiny
じぱ tip
じぴ tired
じぷ tissue
じぺ title
じぽ toast
じっ tobacco
じゃ today
じゅ toddler
じょ toe
ずあ together
ずい toilet
ずう token
ずえ tomato
ずお tomorrow
ずか tone
ずき tongue
ずく tonight
ずけ tool
ずこ tooth
ずさ top
ずし topic
ずす topple
ずせ torch
ずそ tornado
ずた tortoise
ずち toss
ずつ total
ずて tourist
ずと toward
ずな tower
ずに town
ずぬ toy
ずね track
ずの trade
ずは traffic
ずひ tragic
ずふ train
ずへ transfer
ずほ trap
ずま trash
ずみ travel
ずむ tray
ずめ treat
ずも tree
ずや trend
ずゆ trial
ずよ tribe
ずら trick
ずり trigger
ずる trim
ずれ trip
ずろ trophy
ずわ trouble
ずを truck
ずん true
ずが truly
ずぎ trumpet
ずぐ trust
ずげ truth
ずご try
ずざ tube
ずじ tuition
ずず tumble
ずぜ tuna
ずぞ tunnel
ずだ turkey
ずで turn
ずど turtle
ずば twelve
ずび twenty
ずぶ twice
ずべ twin
ずぼ twist
ずぱ two
ずぴ type
ずぷ typical
ずぺ ugly
ずぽ umbrella
ずっ unable
ずゃ unaware
ずゅ uncle
ずょ uncover
ぜあ under
ぜい undo
ぜう unfair
ぜえ unfold
ぜお unhappy
ぜか uniform
ぜき unique
ぜく unit
ぜけ universe
ぜこ unknown
ぜさ unlock
ぜし until
ぜす unusual
ぜせ unveil
ぜそ update
ぜた upgrade
ぜち uphold
ぜつ upon
ぜて upper
ぜと upset
ぜな urban
ぜに urge
ぜぬ usage
ぜね use
ぜの used
ぜは useful
ぜひ useless
ぜふ usual
ぜへ utility
ぜほ vacant
ぜま vacuum
ぜみ vague
ぜむ valid
ぜめ valley
ぜも valve
ぜや van
ぜゆ vanish
ぜよ vapor
ぜら various
ぜり vast
ぜる vault
ぜれ vehicle
ぜろ velvet
ぜわ vendor
ぜを venture
ぜん venue
ぜが verb
ぜぎ verify
ぜぐ version
ぜげ very
ぜご vessel
ぜざ veteran
ぜじ viable
ぜず vibrant
ぜぜ vicious
ぜぞ victory
ぜだ video
ぜで view
ぜど village
ぜば vintage
ぜび violin
ぜぶ virtual
ぜべ virus
ぜぼ visa
ぜぱ visit
ぜぴ visual
ぜぷ vital
ぜぺ vivid
ぜぽ vocal
ぜっ voice
ぜゃ void
ぜゅ volcano
ぜょ volume
ぞあ vote
ぞい voyage
ぞう wage
ぞえ wagon
ぞお wait
ぞか walk
ぞき wall
ぞく walnut
ぞけ want
ぞこ warfare
ぞさ warm
ぞし warrior
ぞす wash
ぞせ wasp
ぞそ waste
ぞた water
ぞち wave
ぞつ way
ぞて wealth
ぞと weapon
ぞな wear
ぞに weasel
ぞぬ weather
ぞね web
ぞの wedding
ぞは weekend
ぞひ weird
ぞふ welcome
ぞへ west
ぞほ wet
ぞま whale
ぞみ what
ぞむ wheat
ぞめ wheel
ぞも when
ぞや where
ぞゆ whip
ぞよ whisper
ぞら wide
ぞり width
ぞる wife
ぞれ wild
ぞろ will
ぞわ win
ぞを window
ぞん wine
ぞが wing
ぞぎ wink
ぞぐ winner
ぞげ winter
ぞご wire
ぞざ wisdom
ぞじ wise
ぞず wish
ぞぜ witness
ぞぞ wolf
ぞだ woman
ぞで wonder
ぞど wood
ぞば wool
ぞび word
ぞぶ work
ぞべ world
ぞぼ worry
ぞぱ worth
ぞぴ wrap
ぞぷ wreck
ぞぺ wrestle
ぞぽ wrist
ぞっ write
ぞゃ wrong
ぞゅ yard
ぞょ year
だあ yellow
だい you
だう young
だえ youth
だお zebra
だか zero
だき zone
だく zoo
だけ abandon
だこ ability
ださ able
だし about
だす above
だせ absent
だそ absorb
だた abstract
だち absurd
だつ abuse
だて access
だと accident
だな account
だに accuse
だぬ achieve
だね acid
だの acoustic
だは acquire
だひ across
だふ act
だへ action
だほ actor
だま actress
だみ actual
だむ adapt
だめ add
だも addict
だや address
だゆ adjust
だよ admit
だら adult
だり advance
だる advice
だれ aerobic
だろ affair
だわ afford
だを afraid
だん again
だが age
だぎ agent
だぐ agree
だげ ahead
だご aim
だざ air
だじ airport
だず aisle
だぜ alarm
だぞ album
だだ alcohol
だで alert
だど alien
だば all
だび alley
だぶ allow
だべ almost
だぼ alone
だぱ alpha
だぴ already
だぷ also
だぺ alter
だぽ always
だっ amateur
だゃ amazing
だゅ among
だょ amount
であ amused
でい analyst
でう anchor
でえ ancient
でお anger
でか angle
でき angry
でく animal
でけ ankle
でこ announce
でさ annual
でし another
です answer
でせ antenna
でそ antique
でた anxiety
でち any
でつ apart
でて apology
でと appear
でな apple
でに approve
でぬ april
でね arch
での arctic
では area
でひ arena
でふ argue
でへ arm
でほ armed
でま armor
でみ army
でむ around
でめ arrange
でも arrest
でや arrive
でゆ arrow
でよ art
でら artefact
でり artist
でる artwork
でれ ask
でろ aspect
でわ assault
でを asset
でん assist
でが assume
でぎ asthma
でぐ athlete
でげ atom
でご attack
でざ attend
でじ attitude
でず attract
でぜ auction
でぞ audit
でだ august
でで aunt
でど author
でば auto
でび autumn
でぶ average
でべ avocado
でぼ avoid
でぱ awake
でぴ aware
でぷ away
でぺ awesome
でぽ awful
でっ awkward
でゃ axis
でゅ baby
でょ bachelor
どあ bacon
どい badge
どう bag
どえ balance
どお balcony
どか ball
どき bamboo
どく banana
どけ banner
どこ bar
どさ barely
どし bargain
どす barrel
どせ base
どそ basic
どた basket
どち battle
どつ beach
どて bean
どと beauty
どな because
どに become
どぬ beef
どね before
どの begin
どは behave
どひ behind
どふ believe
どへ below
どほ belt
どま bench
どみ benefit
どむ best
どめ betray
ども better
どや between
どゆ beyond
どよ bicycle
どら bid
どり bike
どる bind
どれ biology
どろ bird
どわ birth
どを bitter
どん black
どが blade
どぎ blame
どぐ blanket
どげ blast
どご bleak
どざ bless
どじ blind
どず blood
どぜ blossom
どぞ blouse
どだ blue
どで blur
どど blush
どば board
どび boat
どぶ body
どべ boil
どぼ bomb
どぱ bone
どぴ bonus
どぷ book
どぺ boost
どぽ border
どっ boring
どゃ borrow
どゅ boss
どょ bottom
ばあ bounce
ばい box
ばう boy
ばえ bracket
ばお brain
ばか brand
ばき brass
ばく brave
ばけ bread
ばこ breeze
ばさ brick
ばし bridge
ばす brief
ばせ bright
ばそ bring
ばた brisk
ばち broccoli
ばつ broken
ばて bronze
ばと broom
ばな brother
ばに brown
ばぬ brush
ばね bubble
ばの buddy
ばは budget
ばひ buffalo
ばふ build
ばへ bulb
ばほ bulk
ばま bullet
ばみ bundle
ばむ bunker
ばめ burden
ばも burger
ばや burst
ばゆ bus
ばよ business
ばら busy
ばり butter
ばる buyer
ばれ buzz
ばろ cabbage
ばわ cabin
ばを cable
ばん cactus
ばが cage
ばぎ cake
ばぐ call
ばげ calm
ばご camera
ばざ camp
ばじ can
ばず canal
ばぜ cancel
ばぞ candy
ばだ cannon
ばで canoe
ばど canvas
ばば canyon
ばび capable
ばぶ capital
ばべ captain
ばぼ car
ばぱ carbon
ばぴ card
ばぷ cargo
ばぺ carpet
ばぽ carry
ばっ cart
ばゃ case
ばゅ cash
ばょ casino
びあ castle
びい casual
びう cat
びえ catalog
びお catch
びか category
びき cattle
びく caught
びけ cause
びこ caution
びさ cave
びし ceiling
びす celery
びせ cement
びそ census
びた century
びち cereal
びつ certain
びて chair
びと chalk
びな champion
びに change
びぬ chaos
びね chapter
びの charge
びは chase
びひ chat
びふ cheap
びへ check
びほ cheese
びま chef
びみ cherry
びむ chest
びめ chicken
びも chief
びや child
びゆ chimney
びよ choice
びら choose
びり chronic
びる chuckle
びれ chunk
びろ churn
びわ cigar
びを cinnamon
びん circle
びが citizen
びぎ city
びぐ civil
びげ claim
びご clap
びざ clarify
びじ claw
びず clay
びぜ clean
びぞ clerk
びだ clever
びで click
びど client
びば cliff
びび climb
びぶ clinic
